Time,Node,InInterests,InData,InNacks,InSatisfiedInterests,InTimedOutInterests,OutInterests,OutData,OutNacks,OutSatisfiedInterests,OutTimedOutInterests,Label,interest_rate,data_rate,satisfaction_ratio,timeout_ratio,nack_ratio,pit_estimate
1583.0,Node_1,520,374,21,374,125,520,374,21,374,125,Cache_Pollution,520,374,0.7192307678476332,0.2403846149223373,0.04038461530695266,591.6941535995476
1584.0,Node_7,74,66,4,66,4,74,66,4,66,4,Normal,74,66,0.891891879839299,0.05405405332359388,0.05405405332359388,18.934212695729734
1585.0,Node_2,524,49,51,49,424,524,49,51,49,424,Distributed_IFA,524,49,0.09351145020322242,0.8091603037993124,0.09732824408906823,2007.0265690391284
1586.0,Node_2,361,262,24,262,75,361,262,24,262,75,Cache_Pollution,361,262,0.7257617708427652,0.2077562321114786,0.06648199427567314,355.0164918590274
1587.0,Node_5,2220,7,42,7,2171,2220,7,42,7,2171,Pulsing_IFA,2220,7,0.003153153151732814,0.9779279274874199,0.018918918910396883,10276.544074850453
1588.0,Node_8,1681,43,50,43,1588,1681,43,50,43,1588,IFA,1681,43,0.02558001188246281,0.9446757876593243,0.02974419986332885,7516.882537312521
1589.0,Node_6,2005,6,33,6,1966,2005,6,33,6,1966,Pulsing_IFA,2005,6,0.002992518701749367,0.980548627939876,0.01645885285962152,9306.165661068677
1590.0,Node_1,695,32,53,32,610,695,32,53,32,610,Distributed_IFA,695,32,0.04604316540137674,0.8776978404637441,0.07625899269603023,2887.4674709639844
1591.0,Node_5,129,120,2,120,7,129,120,2,120,7,Normal,129,120,0.9302325509284298,0.05426356547082507,0.015503875848807164,33.134872408436095
1592.0,Node_0,1420,35,87,35,1298,1420,35,87,35,1298,IFA,1420,35,0.024647887306585993,0.914084506398532,0.06126760559065661,6144.152098466511
1593.0,Node_3,134,126,0,126,8,134,126,0,126,8,Normal,134,126,0.9402985004455336,0.05970149209177991,0.0,37.86842562059475
1594.0,Node_4,119,107,3,107,9,119,107,3,107,9,Normal,119,107,0.8991596563095827,0.07563025146529201,0.025210083821764002,42.60197878309449
1595.0,Node_2,31,28,49,28,0,31,28,49,28,0,Pulsing_IFA,31,28,0.9032257773152975,0.0,1.5806451103017707,0.0
1596.0,Node_7,1524,15,57,15,1452,1524,15,57,15,1452,IFA,1524,15,0.009842519678581024,0.9527559048866431,0.037401574778607886,6873.11929691996
1597.0,Node_1,1895,46,72,46,1777,1895,46,72,46,1777,IFA,1895,46,0.02427440631964411,0.9377308702175562,0.03799472293509513,8411.524099308375
1598.0,Node_5,189,174,2,174,13,189,174,2,174,13,Normal,189,174,0.9206349157638365,0.0687830684191372,0.010582010526021108,61.53619176710345
1599.0,Node_2,160,152,1,152,7,160,152,1,152,7,Normal,160,152,0.9499999940625,0.0437499997265625,0.006249999960937501,33.13487245820262
1600.0,Node_2,569,458,12,458,99,569,458,12,458,99,Cache_Pollution,569,458,0.8049209124693832,0.17398945487875317,0.02108963089439432,468.62176972844907
1601.0,Node_0,73,71,2,71,0,73,71,2,71,0,Normal,73,71,0.9726027264027024,0.0,0.027397259898667675,0.0
1602.0,Node_9,277,34,18,34,225,277,34,18,34,225,Slow_IFA,277,34,0.12274368186735134,0.8122743652986485,0.06498194922389187,1065.0494746824136
1603.0,Node_9,365,287,25,287,53,365,287,25,287,53,Cache_Pollution,365,287,0.7863013677087634,0.14520547905423156,0.06849315049727904,250.8783209213286
1604.0,Node_1,186,173,3,173,10,186,173,3,173,10,Normal,186,173,0.9301075218811423,0.0537634405711643,0.01612903217134929,47.33553212450157
1605.0,Node_0,385,275,27,275,83,385,275,27,275,83,Cache_Pollution,385,275,0.7142857124304267,0.21558441502445608,0.07012986994771463,392.8849177251672
1606.0,Node_0,142,129,1,129,12,142,129,1,129,12,Normal,142,129,0.908450697827812,0.08450704165840112,0.007042253471533426,56.80263845477383
1607.0,Node_0,27,25,13,25,0,27,25,13,25,0,Pulsing_IFA,27,25,0.9259258916323744,0.0,0.48148146364883465,0.0
1608.0,Node_1,356,264,26,264,66,356,264,26,264,66,Cache_Pollution,356,264,0.7415730316247948,0.1853932579061987,0.07303370766001767,312.4145128237894
1609.0,Node_4,164,154,0,154,10,164,154,0,154,10,Normal,164,154,0.939024384518144,0.06097560938429507,0.0,47.335532090362385
1610.0,Node_2,93,83,2,83,8,93,83,2,83,8,Normal,93,83,0.8924731086830848,0.08602150445138168,0.02150537611284542,37.868425496007575
1611.0,Node_1,150,142,0,142,8,150,142,0,142,8,Normal,150,142,0.9466666603555556,0.05333333297777778,0.0,37.868425650738764
1612.0,Node_6,442,41,39,41,362,442,41,39,41,362,Distributed_IFA,442,41,0.09276018078561045,0.8190045230339265,0.0882352939180197,1713.5462682427694
1613.0,Node_8,1817,42,93,42,1682,1817,42,93,42,1682,IFA,1817,42,0.02311502475337643,0.9257017055995037,0.051183269096762095,7961.836541764878
1614.0,Node_8,1588,41,44,41,1503,1588,41,44,41,1503,IFA,1588,41,0.025818639782230073,0.9464735510412634,0.027707808546783494,7114.530512082566
1615.0,Node_2,183,172,1,172,10,183,172,1,172,10,Normal,183,172,0.9398907052464989,0.05464480844456389,0.005464480844456389,47.33553212032957
1616.0,Node_4,721,58,27,58,636,721,58,27,58,636,Distributed_IFA,721,58,0.08044382790507097,0.8821081818556058,0.03744798885236063,3010.5398551284916
1617.0,Node_1,167,160,5,160,2,167,160,5,160,2,Normal,167,160,0.9580838265983005,0.011976047832478756,0.02994011958119689,9.467106419109475
1618.0,Node_0,611,37,27,37,547,611,37,27,37,547,Distributed_IFA,611,37,0.06055646471267354,0.895253681022498,0.04418985262816718,2589.253616893223
1619.0,Node_0,131,125,0,125,6,131,125,0,125,6,Normal,131,125,0.954198465998485,0.04580152636792728,0.0,28.40131921059224
1620.0,Node_3,563,443,21,443,99,563,443,21,443,99,Cache_Pollution,563,443,0.7868561264887103,0.17584369418144993,0.037300177553640894,468.62176971967193
1621.0,Node_9,361,32,13,32,316,361,32,13,32,316,Slow_IFA,361,32,0.08864265903423087,0.8753462579630298,0.03601108023265629,1495.802819032702
1622.0,Node_4,492,65,59,65,368,492,65,59,65,368,Distributed_IFA,492,65,0.13211382086968734,0.7479674781545377,0.11991869894325467,1741.9475880064233
1623.0,Node_0,198,187,4,187,7,198,187,4,187,7,Normal,198,187,0.9444444396745231,0.035353535174982145,0.0202020200999898,33.13487249794773
1624.0,Node_6,127,123,2,123,2,127,123,2,123,2,Normal,127,123,0.9685039293818588,0.015748031372062744,0.015748031372062744,9.46710640125459
1625.0,Node_0,173,158,0,158,15,173,158,0,158,15,Normal,173,158,0.9132947924087006,0.08670520181095259,0.0,71.00329815806683
1626.0,Node_4,366,268,29,268,69,366,268,29,268,69,Cache_Pollution,366,268,0.732240435157813,0.18852458964883992,0.07923497246110664,326.61517252266515
1627.0,Node_8,1828,43,100,43,1685,1828,43,100,43,1685,IFA,1828,43,0.02352297591710997,0.9217724283797744,0.054704595156069694,7976.037201497175
1628.0,Node_6,106,99,3,99,4,106,99,3,99,4,Normal,106,99,0.9339622553399788,0.0377358487006052,0.0283018865254539,18.93421277297282
1629.0,Node_7,299,88,9,88,202,299,88,9,88,202,Slow_IFA,299,88,0.294314380286574,0.675585282021454,0.030100334347490522,956.1777508577535
1630.0,Node_1,1250,20,12,20,1218,1250,20,12,20,1218,IFA,1250,20,0.0159999999872,0.9743999992204799,0.009599999992319998,5765.467839149055
1631.0,Node_5,168,161,0,161,7,168,161,0,161,7,Normal,168,161,0.9583333276289683,0.04166666641865079,0.0,33.13487246806419
1632.0,Node_1,168,160,2,160,6,168,160,2,160,6,Normal,168,160,0.9523809467120182,0.03571428550170068,0.011904761833900228,28.40131925834073
1633.0,Node_4,495,68,30,68,397,495,68,30,68,397,Distributed_IFA,495,68,0.13737373709621467,0.8020202003999592,0.06060606048362412,1879.2206316496438
1634.0,Node_9,303,33,12,33,258,303,33,12,33,258,Slow_IFA,303,33,0.10891089072966703,0.8514851457046695,0.039603960265333464,1221.2567313474865
1635.0,Node_2,391,99,10,99,282,391,99,10,99,282,Slow_IFA,391,99,0.2531969302987291,0.721227619638804,0.02557544750492213,1334.8620096736522
1636.0,Node_5,2403,6,28,6,2369,2403,6,28,6,2369,Pulsing_IFA,2403,6,0.002496878900334216,0.9858510191486264,0.011652101534893008,11213.787615917025
1637.0,Node_4,1368,47,29,47,1292,1368,47,29,47,1292,IFA,1368,47,0.034356725121084265,0.944444443754061,0.0211988303938605,6115.750778895404
1638.0,Node_7,256,99,14,99,143,256,99,14,99,143,Slow_IFA,256,99,0.38671874848937987,0.5585937478179932,0.05468749978637696,676.8981103754763
1639.0,Node_6,119,114,1,114,4,119,114,1,114,4,Normal,119,114,0.9579831852270321,0.03361344509568533,0.008403361273921333,18.934212792486438
1640.0,Node_3,1290,10,80,10,1200,1290,10,80,10,1200,IFA,1290,10,0.007751937978486869,0.9302325574184243,0.062015503827894954,5680.2638810759345
1641.0,Node_2,89,88,0,88,1,89,88,0,88,1,Normal,89,88,0.988764033834112,0.011235954929933092,0.0,4.733553184713377
1642.0,Node_7,166,150,3,150,13,166,150,3,150,13,Normal,166,150,0.9036144523878648,0.07831325254028161,0.018072289047757296,61.53619172199183
1643.0,Node_5,2145,13,22,13,2110,2145,13,22,13,2110,Pulsing_IFA,2145,13,0.006060606057780604,0.9836829832243903,0.010256410251628713,9987.797327311351
1644.0,Node_5,290,73,11,73,206,290,73,11,73,206,Slow_IFA,290,73,0.2517241370630202,0.710344825136742,0.03793103435196195,975.1119636448148
1645.0,Node_6,289,39,9,39,241,289,39,9,39,241,Slow_IFA,289,39,0.1349480964188647,0.8339100317165743,0.031141868404353398,1140.78632638639
1646.0,Node_8,200,180,0,180,20,200,180,0,180,20,Normal,200,180,0.8999999955,0.0999999995,0.0,94.67106428463204
1647.0,Node_0,82,81,5,81,0,82,81,5,81,0,Normal,82,81,0.9878048660023797,0.0,0.060975609012492576,0.0
1648.0,Node_8,1350,50,41,50,1259,1350,50,41,50,1259,IFA,1350,50,0.03703703700960219,0.9325925919017832,0.030370370347873796,5959.5435221008265
1649.0,Node_1,124,112,4,112,8,124,112,4,112,8,Normal,124,112,0.9032257991675339,0.06451612851196671,0.032258064255983356,37.86842559780442
1650.0,Node_8,470,357,16,357,97,470,357,16,357,97,Cache_Pollution,470,357,0.7595744664689905,0.20638297828429153,0.0340425531190584,459.15466309931384
1651.0,Node_8,143,140,2,140,1,143,140,2,140,1,Normal,143,140,0.9790209721746785,0.006993006944104847,0.013986013888209694,4.733553204797596
1652.0,Node_8,1271,14,58,14,1199,1271,14,58,14,1199,IFA,1271,14,0.011014948850499647,0.9433516908392197,0.045633359523498535,5675.530327775936
1653.0,Node_5,268,36,17,36,215,268,36,17,36,215,Slow_IFA,268,36,0.13432835770773002,0.8022388029767209,0.06343283558420584,1017.713942350924
1654.0,Node_2,355,266,26,266,63,355,266,26,266,63,Cache_Pollution,355,266,0.749295772537195,0.17746478823249356,0.07323943641341003,298.21385314762114
1655.0,Node_0,413,337,23,337,53,413,337,23,337,53,Cache_Pollution,413,337,0.8159806275642115,0.12832929751009856,0.05569007250438239,250.87832100121292
1656.0,Node_6,595,486,11,486,98,595,486,11,486,98,Cache_Pollution,595,486,0.8168067213162912,0.16470588207612458,0.01848739492691194,463.88821653449395
1657.0,Node_5,174,170,3,170,1,174,170,3,170,1,Normal,174,170,0.977011488637865,0.005747126403752147,0.01724137921125644,4.733553210695039
1658.0,Node_3,111,104,5,104,2,111,104,5,104,2,Normal,111,104,0.9369369284960637,0.018018017855693534,0.04504504463923383,9.467106390509489
1659.0,Node_3,66,61,0,61,5,66,61,0,61,5,Normal,66,61,0.9242424102387514,0.07575757460973372,0.0,23.667765830894325
1660.0,Node_0,172,165,4,165,3,172,165,4,165,3,Normal,172,165,0.9593023200040562,0.017441860363710114,0.023255813818280152,14.200659631136128
1661.0,Node_2,128,118,2,118,8,128,118,2,118,8,Normal,128,118,0.9218749927978517,0.06249999951171876,0.01562499987792969,37.868425607347866
1662.0,Node_2,378,280,20,280,78,378,280,20,280,78,Cache_Pollution,378,280,0.7407407387811091,0.20634920580330898,0.05291005277007923,369.21715157938576
1663.0,Node_4,134,131,1,131,2,134,131,1,131,2,Normal,134,131,0.9776119330028961,0.014925373022944978,0.007462686511472489,9.467106405148687
1664.0,Node_7,716,50,53,50,613,716,50,53,50,613,Distributed_IFA,716,50,0.06983240213710558,0.8561452502009145,0.07402234626533191,2901.6681307797035
1665.0,Node_0,1972,10,20,10,1942,1972,10,20,10,1942,Pulsing_IFA,1972,10,0.005070993912235804,0.9847870177561932,0.010141987824471607,9192.560383339029
1666.0,Node_7,187,182,5,182,0,187,182,5,182,0,Normal,187,182,0.9732620268809518,0.0,0.026737967771454717,0.0
1667.0,Node_3,1603,49,15,49,1539,1603,49,15,49,1539,IFA,1603,49,0.0305676855704506,0.9600748590392545,0.00935745476646447,7284.93842858256
1668.0,Node_4,1134,39,47,39,1048,1134,39,47,39,1048,IFA,1134,39,0.03439153436120675,0.9241622566806328,0.04144620807632609,4960.763788943966
1669.0,Node_7,18,16,38,16,0,18,16,38,16,0,Pulsing_IFA,18,16,0.8888888395061756,0.0,2.111110993827167,0.0
1670.0,Node_4,115,111,2,111,2,115,111,2,111,2,Normal,115,111,0.9652173829111532,0.017391304196597356,0.017391304196597356,9.467106393476072
1671.0,Node_4,331,248,25,248,58,331,248,25,248,58,Cache_Pollution,331,248,0.7492447107273573,0.1752265855733336,0.07552870067816103,274.54608696871895
1672.0,Node_7,349,63,12,63,274,349,63,12,63,274,Slow_IFA,349,63,0.18051575879508377,0.7851002842833803,0.03438395405620644,1296.9935834681128
1673.0,Node_0,164,160,3,160,1,164,160,3,160,1,Normal,164,160,0.9756097501487211,0.006097560938429507,0.01829268281528852,4.733553209036239
1674.0,Node_4,199,181,4,181,14,199,181,4,181,14,Normal,199,181,0.9095477341228757,0.07035175844044343,0.020100502411555265,66.26974499757736
1675.0,Node_9,200,193,2,193,5,200,193,2,193,5,Normal,200,193,0.964999995175,0.024999999875,0.00999999995,23.66776607115801
1676.0,Node_2,284,51,11,51,222,284,51,11,51,222,Slow_IFA,284,51,0.17957746415641737,0.7816901380926403,0.03873239422981551,1050.8488151134877
1677.0,Node_5,254,60,11,60,183,254,60,11,60,183,Slow_IFA,254,60,0.23622047151094303,0.7204724381083762,0.04330708644367289,866.2402391251896
1678.0,Node_3,390,59,15,59,316,390,59,15,59,316,Slow_IFA,390,59,0.1512820508941486,0.8102564081788297,0.038461538362919136,1495.8028193408081
1679.0,Node_8,167,162,3,162,2,167,162,3,162,2,Normal,167,162,0.9700598744307792,0.011976047832478756,0.017964071748718134,9.467106419109475
1680.0,Node_2,666,31,30,31,605,666,31,30,31,605,Distributed_IFA,666,31,0.04654654647665684,0.9084084070444318,0.04504504497740984,2863.7997046291175
1681.0,Node_2,14,13,21,13,0,14,13,21,13,0,Pulsing_IFA,14,13,0.9285713622449028,0.0,1.4999998928571505,0.0
1682.0,Node_4,400,91,18,91,291,400,91,18,91,291,Slow_IFA,400,91,0.22749999943125002,0.72749999818125,0.0449999998875,1377.463988785056
1683.0,Node_5,1828,29,97,29,1702,1828,29,97,29,1702,IFA,1828,29,0.01586433259526021,0.9310722095563062,0.053063457301387604,8056.507606497444
1684.0,Node_2,677,76,50,76,551,677,76,50,76,551,Distributed_IFA,677,76,0.11225997029208276,0.8138847846176,0.07385524361321234,2608.1878302299847
1685.0,Node_4,141,135,0,135,6,141,135,0,135,6,Normal,141,135,0.9574468017202354,0.04255319118756602,0.0,28.401319225968408
1686.0,Node_8,171,168,4,168,0,171,168,4,168,0,Normal,171,168,0.9824561346055197,0.0,0.02339181272870285,0.0
1687.0,Node_8,86,81,2,81,3,86,81,2,81,3,Normal,86,81,0.9418604541644133,0.0348837205246079,0.023255813683071936,14.200659548574153
1688.0,Node_4,603,62,41,62,500,603,62,41,62,500,Distributed_IFA,603,62,0.10281923697708252,0.829187394976472,0.0679933663880707,2366.776615024681
1689.0,Node_9,1217,42,52,42,1123,1217,42,52,42,1123,IFA,1217,42,0.03451109282291611,0.9227608866698759,0.04272801968551518,5315.7802817930515
1690.0,Node_5,151,136,2,136,13,151,136,2,136,13,Normal,151,136,0.9006622456909785,0.08609271466163765,0.013245033024867332,61.536191685167324
1691.0,Node_2,1935,15,32,15,1888,1935,15,32,15,1888,IFA,1935,15,0.007751937980489954,0.9757105938110022,0.016537467691711903,8936.948508535428
1692.0,Node_5,447,65,60,65,322,447,65,60,65,322,Distributed_IFA,447,65,0.14541386992077435,0.7203579402229129,0.13422818761917632,1524.2041391937437
1693.0,Node_2,200,185,2,185,13,200,185,2,185,13,Normal,200,185,0.924999995375,0.064999999675,0.00999999995,61.536191785010814
1694.0,Node_1,153,140,0,140,13,153,140,0,140,13,Normal,153,140,0.9150326737579564,0.08496731970609595,0.0,61.53619169049444
1695.0,Node_5,300,231,27,231,42,300,231,27,231,42,Cache_Pollution,300,231,0.7699999974333334,0.13999999953333334,0.0899999997,198.809235329076
1696.0,Node_1,492,391,27,391,74,492,391,27,391,74,Cache_Pollution,492,391,0.7947154455391963,0.15040650375933637,0.054878048668947056,350.282938892596
1697.0,Node_7,16,15,44,15,0,16,15,44,15,0,Pulsing_IFA,16,15,0.9374999414062536,0.0,2.7499998281250106,0.0
1698.0,Node_2,378,39,16,39,323,378,39,16,39,323,Slow_IFA,378,39,0.10317460290165449,0.8544973522367795,0.04232804221606338,1528.9376917966867
1699.0,Node_2,1436,16,99,16,1321,1436,16,99,16,1321,IFA,1436,16,0.01114206127357795,0.9199164338997796,0.06894150413026356,6253.023822910592
1700.0,Node_3,118,114,5,114,0,118,114,5,114,0,Normal,118,114,0.9661016867279518,0.0,0.042372880996839994,0.0
1701.0,Node_0,191,190,2,190,0,191,190,2,190,0,Normal,191,190,0.9947643926975687,0.0,0.010471204133658617,0.0
1702.0,Node_3,157,153,3,153,1,157,153,3,153,1,Normal,157,153,0.9745222867864822,0.00636942671102276,0.01910828013306828,4.733553207749347
1703.0,Node_6,153,139,1,139,13,153,139,1,139,13,Normal,153,139,0.9084967260882567,0.08496731970609595,0.006535947669699688,61.53619169049444
1704.0,Node_2,1733,25,37,25,1671,1733,25,37,25,1671,IFA,1733,25,0.01442585111689218,0.9642238886530733,0.021350259653000424,7909.767455965637
1705.0,Node_5,133,129,3,129,1,133,129,3,129,1,Normal,133,129,0.9699248047374075,0.007518796935948895,0.022556390807846684,4.733553202308742
1706.0,Node_1,539,424,11,424,104,539,424,11,424,104,Cache_Pollution,539,424,0.7866419280396254,0.19294990687764396,0.02040816322744311,492.2895358281956
1707.0,Node_1,77,71,1,71,5,77,71,1,71,5,Normal,77,71,0.9220779101028843,0.06493506409175241,0.012987012818350484,23.667765882123252
1708.0,Node_4,57,54,3,54,0,57,54,3,54,0,Normal,57,54,0.9473684044321333,0.0,0.052631578024007405,0.0
1709.0,Node_1,1232,41,13,41,1178,1232,41,13,41,1178,IFA,1232,41,0.03327922075220842,0.95616883039272,0.010551948043383158,5576.125709719378
1710.0,Node_5,312,65,20,65,227,312,65,20,65,227,Slow_IFA,312,65,0.20833333266559828,0.7275641002321663,0.06410256389710717,1074.516581559193
1711.0,Node_1,564,46,47,46,471,564,46,47,46,471,Distributed_IFA,564,46,0.08156028354333283,0.8351063814980383,0.0833333331855792,2229.5035710975817
1712.0,Node_7,97,93,4,93,0,97,93,4,93,0,Normal,97,93,0.9587628767137848,0.0,0.04123711297693698,0.0
1713.0,Node_1,837,47,61,47,729,837,47,61,47,729,IFA,837,47,0.056152927053580735,0.8709677408949011,0.07287933085677499,3450.760306305867
1714.0,Node_7,344,38,18,38,288,344,38,18,38,288,Slow_IFA,344,38,0.11046511595795025,0.8372092998918335,0.05232558124323959,1363.263328552043
1715.0,Node_9,817,21,13,21,783,817,21,13,21,783,IFA,817,21,0.02570379433818385,0.9583843317522835,0.015911872685542384,3706.3721807386414
1716.0,Node_3,582,40,39,40,503,582,40,39,40,503,Distributed_IFA,582,40,0.06872852221867952,0.864261166899895,0.06701030916321253,2380.977274572356
1717.0,Node_0,168,162,3,162,3,168,162,3,162,3,Normal,168,162,0.9642857085459184,0.01785714275085034,0.01785714275085034,14.200659629170366
1718.0,Node_4,251,25,8,25,218,251,25,8,25,218,Slow_IFA,251,25,0.09960159322867891,0.8685258929540801,0.03187250983317725,1031.9146017508485
1719.0,Node_8,164,155,1,155,8,164,155,1,155,8,Normal,164,155,0.9451219454565735,0.048780487507436056,0.006097560938429507,37.86842567228991
1720.0,Node_1,40,36,11,36,0,40,36,11,36,0,Pulsing_IFA,40,36,0.8999999775000006,0.0,0.2749999931250002,0.0
1721.0,Node_6,2297,12,17,12,2268,2297,12,17,12,2268,Pulsing_IFA,2297,12,0.005224205483141399,0.9873748363137246,0.00740095776778365,10735.698738881974
1722.0,Node_5,65,62,0,62,3,65,62,0,62,3,Normal,65,62,0.9538461391715979,0.04615384544378699,0.0,14.200659495226416
1723.0,Node_2,472,370,22,370,80,472,370,22,370,80,Cache_Pollution,472,370,0.7838983034239443,0.1694915250646366,0.04661016939277506,378.68425822965224
1724.0,Node_3,333,271,11,271,51,333,271,11,271,51,Cache_Pollution,333,271,0.8138138113699285,0.1531531526932338,0.033033032933834736,241.41121440790917
1725.0,Node_1,195,178,2,178,15,195,178,2,178,15,Normal,195,178,0.912820508139382,0.07692307652859962,0.010256410203813281,71.00329820437105
1726.0,Node_8,155,144,1,144,10,155,144,1,144,10,Normal,155,144,0.9290322520707597,0.06451612861602497,0.0064516128616024975,47.33553207360314
1727.0,Node_7,296,37,14,37,245,296,37,14,37,245,Slow_IFA,296,37,0.1249999995777027,0.8277026999064098,0.04729729713750913,1159.7205393673703
1728.0,Node_0,144,134,4,134,6,144,134,4,134,6,Normal,144,134,0.9305555490933642,0.041666666377314816,0.027777777584876547,28.40131923016482
1729.0,Node_8,303,243,17,243,43,303,243,17,243,43,Cache_Pollution,303,243,0.8019801953730027,0.14191419095077826,0.05610561037588908,203.54278855791443
1730.0,Node_6,1065,42,26,42,997,1065,42,26,42,997,IFA,1065,42,0.03943661968128016,0.9361502338627696,0.02441314551698296,4719.352573754352
1731.0,Node_3,266,66,16,66,184,266,66,16,66,184,Slow_IFA,266,66,0.2481202998190966,0.6917293207077845,0.060150375713720394,870.973792499146
1732.0,Node_7,433,309,11,309,113,433,309,11,309,113,Cache_Pollution,433,309,0.7136258644027116,0.26096997630260976,0.0254041569852098,534.8915146473133
1733.0,Node_9,183,173,5,173,5,183,173,5,173,5,Normal,183,173,0.9453551860909553,0.027322404222281944,0.027322404222281944,23.667766060164784
1734.0,Node_1,2475,16,17,16,2442,2475,16,17,16,2442,Pulsing_IFA,2475,16,0.006464646462034486,0.9866666662680135,0.006868686865911642,11559.337002279815
1735.0,Node_6,28,25,26,25,0,28,25,26,25,0,Pulsing_IFA,28,25,0.8928571109693889,0.0,0.9285713954081645,0.0
1736.0,Node_8,356,65,8,65,283,356,65,8,65,283,Slow_IFA,356,65,0.1825842691500442,0.7949438179917309,0.022471910049236207,1339.5955625626123
1737.0,Node_7,1849,46,23,46,1780,1849,46,23,46,1780,IFA,1849,46,0.024878312587951156,0.9626825305772403,0.012439156293975578,8425.724758903965
1738.0,Node_0,150,149,0,149,1,150,149,0,149,1,Normal,150,149,0.9933333267111112,0.0066666666222222224,0.0,4.7335532063423456
1739.0,Node_4,84,81,3,81,0,84,81,3,81,0,Normal,84,81,0.9642857028061226,0.0,0.03571428528911565,0.0
1740.0,Node_5,137,124,2,124,11,137,124,2,124,11,Normal,137,124,0.9051094824444563,0.08029197021684693,0.014598540039426715,52.06908523682672
1741.0,Node_5,93,92,0,92,1,93,92,0,92,1,Normal,93,92,0.9892473011908892,0.01075268805642271,0.0,4.733553187000947
1742.0,Node_0,546,53,47,53,446,546,53,47,53,446,Distributed_IFA,546,53,0.09706959689181392,0.8168498153537549,0.08608058592292933,2111.1647402365156
1743.0,Node_0,1875,21,33,21,1821,1875,21,33,21,1821,IFA,1875,21,0.011199999994026665,0.9711999994820266,0.017599999990613333,8619.80044161752
1744.0,Node_0,162,147,2,147,13,162,147,2,147,13,Normal,162,147,0.9074074018061271,0.0802469130848956,0.012345678936137784,61.53619171283874
1745.0,Node_7,2893,18,16,18,2859,2893,18,16,18,2859,Pulsing_IFA,2893,18,0.0062219149650114365,0.9882474936093165,0.005530591080010166,13533.22870247637
1746.0,Node_1,354,41,14,41,299,354,41,14,41,299,Slow_IFA,354,41,0.11581920871237512,0.8446327659756137,0.03954802248715248,1415.3324141337966
1747.0,Node_8,1626,23,24,23,1579,1626,23,24,23,1579,IFA,1626,23,0.014145141442715165,0.9710947103498802,0.014760147592398432,7474.280558046373
1748.0,Node_8,467,43,48,43,376,467,43,48,43,376,Distributed_IFA,467,43,0.09207708759726534,0.8051391845714364,0.10278372568997061,1779.8160136389927
1749.0,Node_1,147,136,4,136,7,147,136,4,136,7,Normal,147,136,0.925170061733537,0.047619047295108526,0.02721088416863344,33.134872439888284
1750.0,Node_2,79,78,3,78,0,79,78,3,78,0,Normal,79,78,0.9873417596539018,0.0,0.03797468306361161,0.0
1751.0,Node_0,88,81,1,81,6,88,81,1,81,6,Normal,88,81,0.9204545349948349,0.06818181740702481,0.011363636234504135,28.401319104653947
1752.0,Node_9,1799,42,27,42,1730,1799,42,27,42,1730,IFA,1799,42,0.023346303488968146,0.9616453579979736,0.015008337957193809,8189.047097013905
1753.0,Node_1,18,17,31,17,0,18,17,31,17,0,Pulsing_IFA,18,17,0.9444443919753115,0.0,1.7222221265432152,0.0
1754.0,Node_1,340,35,11,35,294,340,35,11,35,294,Slow_IFA,340,35,0.10294117616782007,0.8647058798096886,0.03235294108131488,1391.6646478492826
1755.0,Node_6,48,47,8,47,0,48,47,8,47,0,Pulsing_IFA,48,47,0.9791666462673616,0.0,0.16666666319444454,0.0
1756.0,Node_0,90,84,4,84,2,90,84,4,84,2,Normal,90,84,0.9333333229629631,0.022222221975308647,0.04444444395061729,9.467106370608665
1757.0,Node_2,138,129,1,129,8,138,129,1,129,8,Normal,138,129,0.9347826019218652,0.05797101407267381,0.007246376759084227,37.868425628786056
1758.0,Node_0,353,46,9,46,298,353,46,9,46,298,Slow_IFA,353,46,0.13031161436172348,0.844192632169426,0.025495750635989377,1410.5988608979808
1759.0,Node_7,90,82,3,82,5,90,82,3,82,5,Normal,90,82,0.9111111009876545,0.05555555493827161,0.03333333296296297,23.66776592652166
1760.0,Node_2,372,34,8,34,330,372,34,8,34,330,Slow_IFA,372,34,0.09139784921667245,0.8870967718088797,0.02150537628627587,1562.0725643076717
1761.0,Node_2,153,138,1,138,14,153,138,1,138,14,Normal,153,138,0.901960778418557,0.09150326737579564,0.006535947669699688,66.26974489745555
1762.0,Node_4,1919,7,9,7,1903,1919,7,9,7,1903,Pulsing_IFA,1919,7,0.0036477331924712176,0.9916623236103895,0.004689942676034423,9007.951807028408
1763.0,Node_7,2644,11,31,11,2602,2644,11,31,11,2602,Pulsing_IFA,2644,11,0.00416036308465947,0.9841149769349036,0.011724659602222142,12316.705520355792
1764.0,Node_5,144,138,2,138,4,144,138,2,138,4,Normal,144,138,0.9583333266782408,0.027777777584876547,0.013888888792438273,18.93421282010988
1765.0,Node_6,32,30,35,30,0,32,30,35,30,0,Pulsing_IFA,32,30,0.937499970703126,0.0,1.0937499658203136,0.0
1766.0,Node_3,804,40,62,40,702,804,40,62,40,702,IFA,804,40,0.04975124371921487,0.873134327272221,0.07711442776478306,3322.954368872328
1767.0,Node_2,431,33,60,33,338,431,33,60,33,338,Distributed_IFA,431,33,0.07656612511237558,0.7842227359994832,0.1392111365679556,1599.9409906978262
